season,week,home,away,neutral,home_sp,away_sp,sp_diff,home_open_spread,home_open_ml,away_open_ml,home_points,away_points,home_win
2024,8,Vanderbilt,Ball State,0,4.9,-19.8,24.7,-24.5,-4500,1700,24,14,1
2024,8,Memphis,North Texas,0,9.6,-4.5,14.1,-12.5,-395,310,52,44,1
2024,8,Michigan State,Iowa,0,-4.6,15.8,-20.4,6,225,-278,32,20,1
2024,8,West Virginia,Kansas State,0,2.1,14.1,-12.0,2.5,120,-142,18,45,0
2024,8,Texas,Georgia,0,24.1,24.3,-0.2,2,-180,150,15,30,0
2024,8,Iowa State,UCF,0,10.3,2.8,7.5,-10,-575,425,38,35,1
2024,8,Florida,Kentucky,0,13.8,5.5,8.3,1,110,-130,48,20,1
2024,8,Stanford,SMU,0,-8.2,17.5,-25.7,14,525,-750,10,40,0
2024,8,Air Force,Colorado State,0,-11.7,-5.7,-6.0,8,195,-238,13,21,0
2024,8,Oregon State,UNLV,0,-6.7,9.3,-16.0,4,195,-238,25,33,0
2024,8,Utah,TCU,0,7.7,10.8,-3.1,-7.5,-155,130,7,13,0
2024,9,Florida International,Sam Houston,1,-12.1,-6.9,-5.2,7,180,-220,7,10,0
2024,9,Louisiana Tech,UTEP,0,-11.6,-22.7,11.1,-7.5,-280,230,14,10,1
2024,9,Kennesaw State,Liberty,0,-25.1,0.2,-25.3,23.5,1000,-2500,27,24,1
2024,9,Jacksonville State,Middle Tennessee,0,-1,-24.4,23.4,-21,-1600,800,42,20,1
2024,9,Old Dominion,Georgia Southern,0,-6,-1.7,-4.3,-2,-125,105,47,19,1
2024,9,Pittsburgh,Syracuse,0,4.9,5.5,-0.6,-5,-220,180,41,13,1
2024,9,Boston College,Louisville,0,1.2,13.6,-12.4,7.5,220,-270,27,31,0
2024,9,UNLV,Boise State,0,9.3,10.1,-0.8,3,125,-145,24,29,0
2024,9,USC,Rutgers,0,11.9,6.4,5.5,-14.5,-650,450,42,20,1
2024,9,Ohio,Buffalo,0,2.3,-4,6.3,-6,-235,195,47,16,1
2024,9,Navy,Notre Dame,1,3.5,23.9,-20.4,12.5,355,-490,14,51,0
2024,9,Ohio State,Nebraska,0,31.2,5.5,25.7,-25.5,-3200,1400,21,17,1
2024,9,Memphis,Charlotte,0,9.6,-15.3,24.9,-18,-1200,700,33,28,1
2024,9,Virginia Tech,Georgia Tech,0,10,1.9,8.1,-9.5,-370,285,21,6,1
2024,9,Ole Miss,Oklahoma,0,27.9,9.5,18.4,-6,-1200,750,26,14,1
2024,9,Indiana,Washington,0,20.1,3.1,17.0,-7,-250,210,31,17,1
2024,9,North Texas,Tulane,0,-4.5,5.7,-10.2,7.5,250,-300,37,45,0
2024,9,Virginia,North Carolina,0,-5.1,5,-10.1,-5.5,-210,175,14,41,0
2024,9,Mississippi State,Arkansas,0,-4.1,11,-15.1,7,230,-280,25,58,0
2024,9,App State,Georgia State,0,-8.1,-17.9,9.8,-8,-310,255,33,26,1
2024,9,East Carolina,Temple,0,-1,-20.3,19.3,-7,-300,250,56,34,1
2024,9,Miami (OH),Central Michigan,0,1.3,-15.8,17.1,-12,-500,360,46,7,1
2024,9,UConn,Rice,0,1.5,-11.4,12.9,-6,-240,200,17,10,1
2024,9,Western Michigan,Kent State,0,-10.2,-33,22.8,-17,-900,575,52,21,1
2024,9,Toledo,Bowling Green,0,-2.5,-1.8,-0.7,-3,-130,110,26,41,0
2024,9,Ball State,Northern Illinois,0,-19.8,-3.5,-16.3,12,360,-500,25,23,1
2024,9,Akron,Eastern Michigan,0,-17.9,-13.3,-4.6,3,145,-170,25,21,1
2024,9,James Madison,Southern Miss,0,7.5,-25.6,33.1,-24,-3300,1100,32,15,1
2024,9,Iowa,Northwestern,0,15.8,-8.2,24.0,-14,-585,410,40,14,1
2024,9,Alabama,Missouri,0,25,14,11,-8.5,-700,490,34,0,1
2024,9,Tulsa,UTSA,0,-20.6,2.2,-22.8,8,280,-360,46,45,1
2024,9,Minnesota,Maryland,0,10.4,-3.9,14.3,-4.5,-185,160,48,23,1
2024,9,TCU,Texas Tech,0,10.8,4.3,6.5,-6,-230,190,35,34,1
2024,9,Baylor,Oklahoma State,0,8.4,-2.6,11.0,-4.5,-200,170,38,28,1
2024,9,Oregon,Illinois,0,26,9.6,16.4,-21,-1800,850,38,9,1
2024,9,Stanford,Wake Forest,0,-8.2,-5.7,-2.5,3,125,-145,24,27,0
2024,9,UCF,BYU,0,2.8,15.3,-12.5,-1,105,-125,24,37,0
2024,9,California,Oregon State,0,4,-6.7,10.7,-10.5,-400,300,44,7,1
2024,9,Vanderbilt,Texas,0,4.9,24.1,-19.2,17.5,600,-950,24,27,0
2024,9,Colorado State,New Mexico,0,-5.7,-14.8,9.1,-6,-230,190,17,6,1
2024,9,South Alabama,UL Monroe,0,2.8,-16.7,19.5,-7.5,-310,255,46,17,1
2024,9,Houston,Utah,0,-8.2,7.7,-15.9,3.5,145,-170,17,14,1
2024,9,Arizona,West Virginia,0,-2.8,2.1,-4.9,-3,-145,125,26,31,0
2024,9,Wyoming,Utah State,0,-13.6,-10.4,-3.2,-2.5,-130,110,25,27,0
2024,9,Arkansas State,Troy,0,-9.9,-6.6,-3.3,-7.5,-275,225,34,31,1
2024,9,Miami,Florida State,0,21.6,-3.2,24.8,1,-1800,1000,36,14,1
2024,9,Michigan,Michigan State,0,10.6,-4.6,15.2,-22,-155,130,24,17,1
2024,9,Wisconsin,Penn State,0,3,24.6,-21.6,6.5,195,-238,13,28,0
2024,9,Texas A&M,LSU,0,17,15.9,1.1,-2,-122,102,38,23,1
2024,9,Kentucky,Auburn,0,5.5,9.5,-4.0,-2,-135,115,10,24,0
2024,9,Fresno State,San José State,0,-3.8,-5.5,1.7,-6,-200,170,33,10,1
2024,9,Duke,SMU,0,5.6,17.5,-11.9,12.5,340,-460,27,28,0
2024,9,Kansas State,Kansas,0,14.1,4.9,9.2,-7,-360,285,29,27,1
2024,9,Colorado,Cincinnati,0,8.1,-0.1,8.2,-5,-200,170,34,23,1
2024,9,San Diego State,Washington State,0,-15.4,1.3,-16.7,14.5,430,-625,26,29,0
2024,9,Hawai'i,Nevada,0,-10.9,-15.2,4.3,2.5,110,-130,34,13,1
2024,10,Florida International,New Mexico State,1,-12.1,-19,6.9,-10,-278,230,34,13,1
2024,10,Texas State,Louisiana,0,5.4,4.8,0.6,-4,-185,154,17,23,0
2024,10,Sam Houston,Louisiana Tech,0,-6.9,-11.6,4.7,-9.5,-425,330,9,3,1
2024,10,Liberty,Jacksonville State,0,0.2,-1,1.2,1,-135,114,21,31,0
2024,10,Western Kentucky,Kennesaw State,0,-2.2,-25.1,22.9,-24.5,-2100,1100,31,14,1
2024,10,Charlotte,Tulane,0,-15.3,5.7,-21.0,15.5,470,-650,3,34,0
2024,10,UConn,Georgia State,0,1.5,-17.9,19.4,-5.5,-270,220,34,27,1
2024,10,Florida Atlantic,South Florida,0,-12.7,-2.3,-10.4,2.5,100,-120,21,44,0
2024,10,Boise State,San Diego State,0,10.1,-15.4,25.5,-22.5,-3200,1400,56,24,1
2024,10,NC State,Stanford,0,3.9,-8.2,12.1,-10.5,-375,295,59,28,1
2024,10,Army,Air Force,0,9.2,-11.7,20.9,-23,-1100,700,20,3,1
2024,10,Akron,Buffalo,0,-17.9,-4,-13.9,2.5,-110,-110,30,41,0
2024,10,Arkansas,Ole Miss,0,11,27.9,-16.9,9.5,260,-325,31,63,0
2024,10,Eastern Michigan,Toledo,0,-13.3,-2.5,-10.8,6,285,-360,28,29,0
2024,10,Illinois,Minnesota,0,9.6,10.4,-0.8,-2.5,120,-142,17,25,0
2024,10,Purdue,Northwestern,0,-16.2,-8.2,-8.0,1.5,-142,120,20,26,0
2024,10,Penn State,Ohio State,0,24.6,31.2,-6.6,4,136,-162,13,20,0
2024,10,Syracuse,Virginia Tech,0,5.5,10,-4.5,1,150,-180,38,31,1
2024,10,Miami,Duke,0,21.6,5.6,16.0,-19.5,-1650,950,53,31,1
2024,10,UTSA,Memphis,0,2.2,9.6,-7.4,10,210,-258,44,36,1
2024,10,Auburn,Vanderbilt,0,9.5,4.9,4.6,-5,-278,225,7,17,0
2024,10,UAB,Tulsa,0,-11.3,-20.6,9.3,-1,-142,120,59,21,1
2024,10,App State,Old Dominion,0,-8.1,-6,-2.1,-2.5,120,-142,28,20,1
2024,10,Oklahoma State,Arizona State,0,-2.6,9.4,-12.0,-1.5,164,-198,21,42,0
2024,10,Iowa State,Texas Tech,0,10.3,4.3,6.0,-11,-520,390,22,23,0
2024,10,Houston,Kansas State,0,-8.2,14.1,-22.3,13.5,370,-560,24,19,1
2024,10,Nebraska,UCLA,0,5.5,-1.3,6.8,-8.5,-305,245,20,27,0
2024,10,Florida State,North Carolina,0,-3.2,5,-8.2,2.5,120,-142,11,35,0
2024,10,Georgia,Florida,1,24.3,13.8,10.5,-21,-700,500,34,20,1
2024,10,Marshall,UL Monroe,0,3.1,-16.7,19.8,-10.5,-395,310,28,23,1
2024,10,Michigan,Oregon,0,10.6,26,-15.4,3,500,-810,17,38,0
2024,10,Michigan State,Indiana,0,-4.6,20.1,-24.7,7,245,-305,10,47,0
2024,10,UTEP,Middle Tennessee,0,-22.7,-24.4,1.7,-2.5,-122,102,13,20,0
2024,10,UCF,Arizona,0,2.8,-2.8,5.6,-4,-225,185,56,12,1
2024,10,Troy,Coastal Carolina,0,-6.6,-6.9,0.3,5,150,-180,38,24,1
2024,10,Rice,Navy,0,-11.4,3.5,-14.9,14.5,350,-455,24,10,1
2024,10,New Mexico,Wyoming,0,-14.8,-13.6,-1.2,-6.5,-285,230,45,49,0
2024,10,Mississippi State,Massachusetts,0,-4.1,-21.9,17.8,-22.5,-1200,750,45,20,1
2024,10,Fresno State,Hawai'i,0,-3.8,-10.9,7.1,-13,-455,350,20,21,0
2024,10,Washington,USC,0,3.1,11.9,-8.8,3,105,-125,26,21,1
2024,10,Clemson,Louisville,0,13.3,13.6,-0.3,-8,-410,320,21,33,0
2024,10,South Alabama,Georgia Southern,0,2.8,-1.7,4.5,-5.5,-192,160,30,34,0
2024,10,Iowa,Wisconsin,0,15.8,3,12.8,-3,-135,114,42,10,1
2024,10,South Carolina,Texas A&M,0,16.9,17,-0.1,4,130,-155,44,20,1
2024,10,Tennessee,Kentucky,0,22,5.5,16.5,-13,-950,625,28,18,1
2024,10,Baylor,TCU,0,8.4,10.8,-2.4,-2.5,-135,114,37,34,1
2024,10,Nevada,Colorado State,0,-15.2,-5.7,-9.5,1,110,-130,21,38,0
2024,10,SMU,Pittsburgh,0,17.5,4.9,12.6,-6.5,-278,225,48,25,1
2024,11,Central Michigan,Bowling Green,0,-15.8,-1.8,-14.0,12.5,450,-700,13,23,0
2024,11,Ball State,Miami (OH),0,-19.8,1.3,-21.1,12.5,360,-500,21,27,0
2024,11,Kent State,Ohio,0,-33,2.3,-35.3,18.5,750,-1400,0,41,0
2024,11,Western Michigan,Northern Illinois,0,-10.2,-3.5,-6.7,1.5,110,-130,28,42,0
2024,11,East Carolina,Florida Atlantic,0,-1,-12.7,11.7,-7.5,-290,240,49,14,1
2024,11,Coastal Carolina,App State,0,-6.9,-8.1,1.2,-1.5,110,-130,38,24,1
2024,11,Wake Forest,California,0,-5.7,4,-9.7,7.5,225,-275,36,46,0
2024,11,Memphis,Rice,0,9.6,-11.4,21.0,-9,-290,240,27,20,1
2024,11,UCLA,Iowa,0,-1.3,15.8,-17.1,7,200,-240,20,17,1
2024,11,San Diego State,New Mexico,0,-15.4,-14.8,-0.6,-3,-120,105,16,21,0
2024,11,Boston College,Syracuse,0,1.2,5.5,-4.3,-1.5,-145,125,37,31,1
2024,11,Cincinnati,West Virginia,0,-0.1,2.1,-2.2,-4,-215,180,24,31,0
2024,11,South Florida,Navy,0,-2.3,3.5,-5.8,3,155,-185,7,28,0
2024,11,UL Monroe,Texas State,0,-16.7,5.4,-22.1,7,240,-290,17,38,0
2024,11,Georgia Tech,Miami,0,1.9,21.6,-19.7,11,280,-360,28,23,1
2024,11,Texas,Florida,0,24.1,13.8,10.3,-21.5,-2500,1100,49,17,1
2024,11,Rutgers,Minnesota,0,6.4,10.4,-4.0,6,185,-225,26,19,1
2024,11,Ohio State,Purdue,0,31.2,-16.2,47.4,-38.5,,,45,0,1
2024,11,Middle Tennessee,Liberty,0,-24.4,0.2,-24.6,10.5,360,-500,17,37,0
2024,11,UAB,UConn,0,-11.3,1.5,-12.8,6,190,-230,23,31,0
2024,11,Southern Miss,Marshall,0,-25.6,3.1,-28.7,13.5,400,-575,3,37,0
2024,11,Kansas,Iowa State,1,4.9,10.3,-5.4,3,110,-130,45,36,1
2024,11,Virginia Tech,Clemson,0,10,13.3,-3.3,6.5,175,-210,14,24,0
2024,11,James Madison,Georgia State,0,7.5,-17.9,25.4,-16.5,-850,550,38,7,1
2024,11,North Texas,Army,0,-4.5,9.2,-13.7,5.5,180,-220,3,14,0
2024,11,Indiana,Michigan,0,20.1,10.6,9.5,-14,-650,450,20,15,1
2024,11,NC State,Duke,0,3.9,5.6,-1.7,-3,-150,130,19,29,0
2024,11,Oregon State,San José State,0,-6.7,-5.5,-1.2,-3.5,-170,145,13,24,0
2024,11,Ole Miss,Georgia,0,27.9,24.3,3.6,2.5,105,-125,28,10,1
2024,11,UTEP,Kennesaw State,0,-22.7,-25.1,2.4,-3.5,-175,150,43,35,1
2024,11,Texas Tech,Colorado,0,4.3,8.1,-3.8,3,130,-150,27,41,0
2024,11,Tulane,Temple,0,5.7,-20.3,26.0,-26.5,-5000,1300,52,6,1
2024,11,Vanderbilt,South Carolina,0,4.9,16.9,-12.0,3.5,155,-180,7,28,0
2024,11,Louisiana Tech,Jacksonville State,0,-11.6,-1,-10.6,10,305,-410,37,44,0
2024,11,Louisiana,Arkansas State,0,4.8,-9.9,14.7,-14.5,-700,475,55,19,1
2024,11,New Mexico State,Western Kentucky,0,-19,-2.2,-16.8,17.5,600,-950,28,41,0
2024,11,Oregon,Maryland,0,26,-3.9,29.9,-25,-3500,1100,39,18,1
2024,11,TCU,Oklahoma State,0,10.8,-2.6,13.4,-12,-500,360,38,13,1
2024,11,Tennessee,Mississippi State,0,22,-4.1,26.1,-24,-2800,1100,33,14,1
2024,11,Arizona State,UCF,0,9.4,2.8,6.6,-4,-140,120,35,31,1
2024,11,Notre Dame,Florida State,0,23.9,-3.2,27.1,-26,-5000,1500,52,3,1
2024,11,LSU,Alabama,0,15.9,25,-9.1,2.5,120,-140,13,42,0
2024,11,Missouri,Oklahoma,0,14,9.5,4.5,-2.5,140,-165,30,23,1
2024,11,Penn State,Washington,0,24.6,3.1,21.5,-13.5,-575,400,35,6,1
2024,11,Boise State,Nevada,0,10.1,-15.2,25.3,-25,-4000,1300,28,21,1
2024,11,Pittsburgh,Virginia,0,4.9,-5.1,10.0,-7,-275,225,19,24,0
2024,11,Hawai'i,UNLV,0,-10.9,9.3,-20.2,13.5,390,-550,27,29,0
2024,11,Air Force,Fresno State,0,-11.7,-3.8,-7.9,10.5,320,-430,36,28,1
2024,11,Utah,BYU,0,7.7,15.3,-7.6,4.5,145,-170,21,22,0
2024,11,Washington State,Utah State,0,1.3,-10.4,11.7,-20.5,-1500,775,49,28,1
2024,12,Bowling Green,Western Michigan,0,-1.8,-10.2,8.4,-7,-345,275,31,13,1
2024,12,Buffalo,Ball State,0,-4,-19.8,15.8,-5,-162,136,51,48,1
2024,12,Toledo,Central Michigan,0,-2.5,-15.8,13.3,-14,-625,455,37,10,1
2024,12,Ohio,Eastern Michigan,0,2.3,-13.3,15.6,-9,-410,320,35,10,1
2024,12,Northern Illinois,Akron,0,-3.5,-17.9,14.4,-18,-600,440,29,16,1
2024,12,Miami (OH),Kent State,0,1.3,-33,34.3,-30.5,-20000,3500,34,7,1
2024,12,Tulsa,East Carolina,0,-20.6,-1,-19.6,11,550,-800,31,38,0
2024,12,Colorado State,Wyoming,0,-5.7,-13.6,7.9,-10.5,-325,260,24,10,1
2024,12,UTSA,North Texas,0,2.2,-4.5,6.7,2,-118,-102,48,27,1
2024,12,Washington,UCLA,0,3.1,-1.3,4.4,-8,-185,154,31,19,1
2024,12,Arizona,Houston,0,-2.8,-8.2,5.4,-2,-115,-105,27,3,1
2024,12,Massachusetts,Liberty,0,-21.9,0.2,-22.1,12.5,575,-850,34,35,0
2024,12,Pittsburgh,Clemson,0,4.9,13.3,-8.4,9.5,360,-470,20,24,0
2024,12,Arkansas,Texas,0,11,24.1,-13.1,16.5,455,-625,10,20,0
2024,12,Northwestern,Ohio State,1,-8.2,31.2,-39.4,30.5,2500,-9000,7,31,0
2024,12,Colorado,Utah,0,8.1,7.7,0.4,-10,-410,305,49,24,1
2024,12,Western Kentucky,Louisiana Tech,0,-2.2,-11.6,9.4,-14.5,-440,340,7,12,0
2024,12,Navy,Tulane,0,3.5,5.7,-2.2,6,230,-285,0,35,0
2024,12,Auburn,UL Monroe,0,9.5,-16.7,26.2,-25.5,-3200,1400,48,14,1
2024,12,Marshall,Coastal Carolina,0,3.1,-6.9,10.0,-8.5,-298,240,31,19,1
2024,12,Jacksonville State,Florida International,0,-1,-12.1,11.1,-13.5,-455,350,34,31,1
2024,12,Temple,Florida Atlantic,0,-20.3,-12.7,-7.6,0,-130,110,18,15,1
2024,12,Illinois,Michigan State,0,9.6,-4.6,14.2,-3.5,-122,102,38,16,1
2024,12,California,Syracuse,0,4,5.5,-1.5,-7,-360,285,25,33,0
2024,12,Utah State,Hawai'i,0,-10.4,-10.9,0.5,3,110,-130,55,10,1
2024,12,Kennesaw State,Sam Houston,0,-25.1,-6.9,-18.2,13.5,850,-1450,17,23,0
2024,12,Stanford,Louisville,0,-8.2,13.6,-21.8,20,900,-1600,38,35,1
2024,12,SMU,Boston College,0,17.5,1.2,16.3,-15.5,-1050,675,38,28,1
2024,12,Air Force,Oregon State,0,-11.7,-6.7,-5.0,7,120,-142,28,0,1
2024,12,Charlotte,South Florida,0,-15.3,-2.3,-13.0,2.5,-120,100,24,59,0
2024,12,Notre Dame,Virginia,0,23.9,-5.1,29.0,-20,-1800,1000,35,14,1
2024,12,Purdue,Penn State,0,-16.2,24.6,-40.8,28,3000,-10000,10,49,0
2024,12,Florida,LSU,0,13.8,15.9,-2.1,5.5,130,-155,27,16,1
2024,12,West Virginia,Baylor,0,2.1,8.4,-6.3,-1.5,110,-130,35,49,0
2024,12,USC,Nebraska,0,11.9,5.5,6.4,-9,-250,205,28,20,1
2024,12,Georgia Southern,Troy,0,-1.7,-6.6,4.9,-8.5,-278,230,20,28,0
2024,12,Old Dominion,James Madison,0,-6,7.5,-13.5,4.5,100,-120,32,35,0
2024,12,South Carolina,Missouri,0,16.9,14,2.9,-13,-410,320,34,30,1
2024,12,Georgia State,Arkansas State,0,-17.9,-9.9,-8.0,0,-135,114,20,27,0
2024,12,Maryland,Rutgers,0,-3.9,6.4,-10.3,-4,-185,160,17,31,0
2024,12,Texas State,Southern Miss,0,5.4,-25.6,31.0,-25.5,-4000,1600,58,3,1
2024,12,Louisiana,South Alabama,0,4.8,2.8,2.0,-8.5,-230,190,22,24,0
2024,12,San José State,Boise State,0,-5.5,10.1,-15.6,14,455,-625,21,42,0
2024,12,Kansas State,Arizona State,0,14.1,9.4,4.7,-7,-278,225,14,24,0
2024,12,Georgia,Tennessee,0,24.3,22,2.3,-16.5,-305,245,31,17,1
2024,12,Wisconsin,Oregon,0,3,26,-23,11,400,-535,13,16,0
2024,12,Texas A&M,New Mexico State,0,17,-19,36,-42,,,38,3,1
2024,12,Memphis,UAB,0,9.6,-11.3,20.9,-15.5,-750,525,53,18,1
2024,12,North Carolina,Wake Forest,0,5,-5.7,10.7,-10,-410,320,31,24,1
2024,12,Iowa State,Cincinnati,0,10.3,-0.1,10.4,-7.5,-265,215,34,17,1
2024,12,New Mexico,Washington State,0,-14.8,1.3,-16.1,14,310,-395,38,35,1
2024,12,BYU,Kansas,0,15.3,4.9,10.4,-7,-142,120,13,17,0
2024,12,UNLV,San Diego State,0,9.3,-15.4,24.7,-18.5,-2100,1100,41,20,1
2024,13,Kent State,Akron,0,-33,-17.9,-15.1,9.5,310,-395,17,38,0
2024,13,Central Michigan,Western Michigan,0,-15.8,-10.2,-5.6,7.5,180,-218,16,14,1
2024,13,Miami (OH),Northern Illinois,0,1.3,-3.5,4.8,-3.5,-122,102,20,9,1
2024,13,Toledo,Ohio,0,-2.5,2.3,-4.8,-3,-115,-105,7,24,0
2024,13,Eastern Michigan,Buffalo,0,-13.3,-4,-9.3,-1.5,-112,-108,20,37,0
2024,13,Georgia Tech,NC State,0,1.9,3.9,-2.0,-9.5,-298,240,30,29,1
2024,13,UTSA,Temple,0,2.2,-20.3,22.5,-15.5,-700,500,51,27,1
2024,13,Michigan State,Purdue,0,-4.6,-16.2,11.6,-14.5,-600,440,24,17,1
2024,13,San José State,UNLV,0,-5.5,9.3,-14.8,7.5,245,-305,16,27,0
2024,13,Boston College,North Carolina,0,1.2,5,-3.8,3.5,105,-125,41,21,1
2024,13,Miami,Wake Forest,0,21.6,-5.7,27.3,-24,-2400,1200,42,14,1
2024,13,Virginia,SMU,0,-5.1,17.5,-22.6,9.5,295,-375,7,33,0
2024,13,Maryland,Iowa,0,-3.9,15.8,-19.7,7,154,-185,13,29,0
2024,13,Ohio State,Indiana,0,31.2,20.1,11.1,-11.5,-410,320,38,15,1
2024,13,Florida,Ole Miss,0,13.8,27.9,-14.1,6.5,380,-470,24,17,1
2024,13,Rutgers,Illinois,0,6.4,9.6,-3.2,-2,100,-120,31,38,0
2024,13,Syracuse,UConn,0,5.5,1.5,4.0,-11.5,-345,275,31,24,1
2024,13,Jacksonville State,Sam Houston,0,-1,-6.9,5.9,-6.5,-198,164,21,11,1
2024,13,Georgia,Massachusetts,0,24.3,-21.9,46.2,-45.5,,,59,21,1
2024,13,Liberty,Western Kentucky,0,0.2,-2.2,2.4,1,-112,-108,38,21,1
2024,13,Tennessee,UTEP,0,22,-22.7,44.7,-41.5,,,56,0,1
2024,13,Ball State,Bowling Green,0,-19.8,-1.8,-18.0,10,350,-455,13,38,0
2024,13,UAB,Rice,0,-11.3,-11.4,0.1,6.5,205,-250,40,14,1
2024,13,Middle Tennessee,New Mexico State,0,-24.4,-19,-5.4,-4.5,-162,136,21,36,0
2024,13,App State,James Madison,0,-8.1,7.5,-15.6,7,215,-265,34,20,1
2024,13,Arkansas State,UL Monroe,0,-9.9,-16.7,6.8,-4,-148,124,28,21,1
2024,13,Florida Atlantic,Charlotte,0,-12.7,-15.3,2.6,0,130,-155,27,39,0
2024,13,TCU,Arizona,0,10.8,-2.8,13.6,-9.5,-425,330,49,28,1
2024,13,Kennesaw State,Florida International,0,-25.1,-12.1,-13.0,9.5,260,-325,27,26,1
2024,13,Southern Miss,South Alabama,0,-25.6,2.8,-28.4,21.5,1200,-2400,14,35,0
2024,13,Utah State,San Diego State,0,-10.4,-15.4,5.0,-4.5,-198,164,41,20,1
2024,13,Texas,Kentucky,0,24.1,5.5,18.6,-21,-1200,750,31,14,1
2024,13,California,Stanford,0,4,-8.2,12.2,-13,-600,440,24,21,1
2024,13,Oklahoma State,Texas Tech,0,-2.6,4.3,-6.9,4,150,-180,48,56,0
2024,13,South Florida,Tulsa,0,-2.3,-20.6,18.3,-14,-850,575,63,30,1
2024,13,Kansas,Colorado,1,4.9,8.1,-3.2,2.5,125,-145,37,21,1
2024,13,Coastal Carolina,Georgia Southern,0,-6.9,-1.7,-5.2,-1.5,-125,105,6,26,0
2024,13,Arizona State,BYU,0,9.4,15.3,-5.9,-1,-170,142,28,23,1
2024,13,Minnesota,Penn State,0,10.4,24.6,-14.2,10,330,-425,25,26,0
2024,13,Michigan,Northwestern,0,10.6,-8.2,18.8,-13.5,-425,330,50,6,1
2024,13,North Texas,East Carolina,0,-4.5,-1,-3.5,-3,-145,125,28,40,0
2024,13,West Virginia,UCF,0,2.1,2.8,-0.7,2.5,124,-148,31,21,1
2024,13,Nebraska,Wisconsin,0,5.5,3,2.5,-1.5,-118,-102,44,25,1
2024,13,Louisville,Pittsburgh,0,13.6,4.9,8.7,-7.5,-278,225,37,9,1
2024,13,Arkansas,Louisiana Tech,0,11,-11.6,22.6,-23.5,-1800,1000,35,14,1
2024,13,Mississippi State,Missouri,0,-4.1,14,-18.1,6.5,280,-355,20,39,0
2024,13,Louisiana,Troy,0,4.8,-6.6,11.4,-10.5,-285,230,51,30,1
2024,13,Texas State,Georgia State,0,5.4,-17.9,23.3,-18,-2100,1100,44,52,0
2024,13,Houston,Baylor,0,-8.2,8.4,-16.6,6.5,215,-265,10,20,0
2024,13,Oregon State,Washington State,0,-6.7,1.3,-8.0,12.5,340,-440,41,38,1
2024,13,Notre Dame,Army,1,23.9,9.2,14.7,-15.5,-675,490,49,14,1
2024,13,Wyoming,Boise State,0,-13.6,10.1,-23.7,22.5,1100,-2100,13,17,0
2024,13,Old Dominion,Marshall,0,-6,3.1,-9.1,2,-135,114,35,42,0
2024,13,Utah,Iowa State,0,7.7,10.3,-2.6,-9,210,-258,28,31,0
2024,13,Auburn,Texas A&M,0,9.5,17,-7.5,2,114,-135,43,41,1
2024,13,Oklahoma,Alabama,0,9.5,25,-15.5,2,455,-625,24,3,1
2024,13,LSU,Vanderbilt,0,15.9,4.9,11.0,-11,-375,295,24,17,1
2024,13,Duke,Virginia Tech,0,5.6,10,-4.4,2.5,114,-135,31,28,1
2024,13,Kansas State,Cincinnati,0,14.1,-0.1,14.2,-8.5,-270,220,41,15,1
2024,13,Fresno State,Colorado State,0,-3.8,-5.7,1.9,-1,-155,130,28,22,1
2024,13,UCLA,USC,0,-1.3,11.9,-13.2,6.5,150,-180,13,19,0
2024,13,Nevada,Air Force,0,-15.2,-11.7,-3.5,-3.5,-148,124,19,22,0
2024,14,Buffalo,Kent State,0,-4,-33,29,-21.5,-1600,900,43,7,1
2024,14,Akron,Toledo,0,-17.9,-2.5,-15.4,9.5,260,-325,21,14,1
2024,14,Tulane,Memphis,0,5.7,9.6,-3.9,-12.5,-455,350,24,34,0
2024,14,Colorado,Oklahoma State,0,8.1,-2.6,10.7,-16.5,-700,500,52,0,1
2024,14,Wisconsin,Minnesota,0,3,10.4,-7.4,-2,-125,105,7,24,0
2024,14,East Carolina,Navy,0,-1,3.5,-4.5,-1,-162,136,20,34,0
2024,14,Ohio,Ball State,0,2.3,-19.8,22.1,-13.5,-900,600,42,21,1
2024,14,Bowling Green,Miami (OH),0,-1.8,1.3,-3.1,-3,-142,120,12,28,0
2024,14,Boise State,Oregon State,0,10.1,-6.7,16.8,-18.5,-900,600,34,18,1
2024,14,Colorado State,Utah State,0,-5.7,-10.4,4.7,-7,-192,160,42,37,1
2024,14,Sam Houston,Liberty,0,-6.9,0.2,-7.1,1,110,-130,20,18,1
2024,14,South Alabama,Texas State,0,2.8,5.4,-2.6,-1,105,-125,38,45,0
2024,14,Ole Miss,Mississippi State,0,27.9,-4.1,32.0,-26,-5000,1300,26,14,1
2024,14,San José State,Stanford,0,-5.5,-8.2,2.7,-1.5,-130,110,34,31,1
2024,14,Iowa,Nebraska,0,15.8,5.5,10.3,-5.5,-220,180,13,10,1
2024,14,Georgia,Georgia Tech,0,24.3,1.9,22.4,-20.5,-850,575,44,42,1
2024,14,UCF,Utah,0,2.8,7.7,-4.9,-9,-350,275,14,28,0
2024,14,Kentucky,Louisville,0,5.5,13.6,-8.1,3.5,150,-175,14,41,0
2024,14,Texas Tech,West Virginia,0,4.3,2.1,2.2,-3.5,-170,145,52,15,1
2024,14,Clemson,South Carolina,0,13.3,16.9,-3.6,-4.5,-142,120,14,17,0
2024,14,Northwestern,Illinois,1,-8.2,9.6,-17.8,7.5,240,-290,28,38,0
2024,14,Ohio State,Michigan,0,31.2,10.6,20.6,-20.5,-2000,1000,10,13,0
